z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,O2,H2O,H,O,OH,HO2,H2O2,N2 
0.010745361328124998,11.555594379103345,0.0,1678.6465615075642,0.16884990023673735,0.0038797533440314653,0.0413086226340539,0.1934770480624436,0.001557747593481837,0.005848752221880125,0.00936731142476247,1.932044035537827e-05,1.296385623050883e-05,0.7445284804215045
0.010746093749999998,11.563387627933231,0.0,1679.855979688774,0.16873610233154845,0.0038737161194263296,0.04119051422110159,0.19358247602699197,0.0015555180547128333,0.005844939869845147,0.009385524705280309,1.924477345714472e-05,1.294994327773964e-05,0.7445351162846494
0.010746826171874998,11.5711474375178,0.0,1681.0605541491464,0.16862294501221667,0.003867761083506173,0.041073651916053736,0.19368683251047292,0.0015532838107350966,0.00584108815599866,0.00940360679518508,1.9169901102461683e-05,1.2935780772064547e-05,0.7445416700449147
0.010747558593749998,11.578874019582805,0.0,1682.2603143619376,0.16851042292915827,0.0038618870119033785,0.04095802045855847,0.193790131635171,0.0015510450641752444,0.005837197775049758,0.009421558303947898,1.9095812000384625e-05,1.2921372642290328e-05,0.7445481425652908
0.010748291015624998,11.58656758437042,0.0,1683.4552895926943,0.16839853078782904,0.0038560926957390334,0.04084360475025117,0.19389238735879752,0.001548802014452021,0.005833269412058341,0.00943937984661463,1.9022495023111073e-05,1.2906722796654724e-05,0.744554534703005
0.010749023437499998,11.594228340641843,0.0,1684.645508899789,0.1682872633481689,0.003850376941504456,0.04073038985413688,0.19399361347541724,0.0015465548578065067,0.005829303742560872,0.009457072043584907,1.8949939204027035e-05,1.2891835121945782e-05,0.7445608473093988
0.010749755859374998,11.60185649567949,0.0,1685.8310011349831,0.16817661542405266,0.0038447385709410825,0.04061836099394226,0.19409382361639502,0.0015443037873324442,0.0058253014326942135,0.009474635520394228,1.8878133735756526e-05,1.2876713482615345e-05,0.7445670812298161
0.010750488281249998,11.609452255289874,0.0,1687.0117949440155,0.16806658188274437,0.003839176420919242,0.04050750355343962,0.1941930312513699,0.0015420489930067544,0.005821263139317504,0.00949207090749957,1.8807067968215872e-05,1.2861361719884149e-05,0.7445732373034909
0.010751220703124998,11.617015823806353,0.0,1688.1879187672148,0.1679571576443571,0.003833689343315721,0.04039780307574465,0.1942912496892433,0.001539790661720157,0.005817189510132182,0.009509378840068349,1.8736731406672886e-05,1.2845783650832964e-05,0.7445793163634475
0.010751953124999998,11.62454740409261,0.0,1689.3594008401385,0.1678483376813156,0.003828276204890372,0.040289245262588015,0.19438849207920084,0.001537528977307932,0.005813081183800058,0.009526559957771094,1.8667113709811745e-05,1.282998306747522e-05,0.7445853192363916
0.010752685546874998,11.632047197545548,0.0,1690.526269194231,0.167740117017826,0.003822935887161539,0.04018181597356317,0.1944847714117388,0.0015352641205807489,0.005808938790059111,0.009543614904577405,1.8598204687804782e-05,1.2813963735805455e-05,0.7445912467426204
0.010753417968749998,11.639515404099074,0.0,1691.6885516575055,0.1676324907293475,0.0038176672862807624,0.04007550122535037,0.1945801005197234,0.0015329962693556487,0.005804762949837516,0.009560544328555957,1.8529994300391494e-05,1.2797729394816342e-05,0.7445970996959235
0.010754150390624998,11.64695222222774,0.0,1692.8462758552469,0.16752545394207036,0.0038124693129065377,0.03997028719091933,0.19467449207945348,0.001530725598487022,0.005800554275365358,0.009577348881678032,1.8462472654967273e-05,1.2781283755477809e-05,0.7446028789034997
0.010754882812499998,11.654357848950667,0.0,1693.9994692107318,0.1674190018323985,0.003807340892077327,0.03986616019871084,0.1947679586117513,0.0015284522798976819,0.005796313370284343,0.00959402921962455,1.8395630004681893e-05,1.2764630499669069e-05,0.7446085851658669
0.010755615234374998,11.66173247983523,0.0,1695.1481589459702,0.1673131296264356,0.0038022809630839896,0.03976310673179836,0.1948605124830608,0.0015261764826099903,0.005792040829755214,0.009610586001597426,1.832945674655183e-05,1.2747773279055046e-05,0.7446142192767833
0.010756347656249998,11.66907630900174,0.0,1696.2923720824622,0.167207832599477,0.003797288479341423,0.03966111342703212,0.19495216590656425,0.0015238983727770032,0.005787737240563104,0.009627019890134602,1.826394341958728e-05,1.2730715713895403e-05,0.7446197820231659
0.010757080078124998,11.676389529127269,0.0,1697.4321354419735,0.16710310607550619,0.00379236240825982,0.03956016707416374,0.19504293094330707,0.0015216181137135828,0.0057834031812203915,0.0096433315509288,1.8199080702937906e-05,1.2713461391775033e-05,0.7446252741850211
0.010757812499999998,11.683672331450511,0.0,1698.5674756473243,0.16699894542669527,0.0037875017311154273,0.03946025461495715,0.1951328195033415,0.0015193358659276375,0.0057790392220676496,0.009659521652650969,1.8134859414062254e-05,1.2696013866241887e-05,0.7446306965353657
0.010758544921874998,11.690924905776052,0.0,1699.6984191231954,0.16689534607291068,0.0037827054429207954,0.03936136314228143,0.19522184334687645,0.001517051787151212,0.005774645925371852,0.009675590866776954,1.8071270506923946e-05,1.2678376655336098e-05,0.7446360498401626
0.010759277343749998,11.698147440479206,0.0,1700.8249920969463,0.16679230348122426,0.003777972552294779,0.03926347989919073,0.1953100140854378,0.0015147660323716384,0.00577022384542248,0.00969153986741922,1.8008305070223563e-05,1.2660553239993977e-05,0.7446413348582538
0.010760009765624998,11.705340122511025,0.0,1701.9472205994473,0.16668981316542741,0.003773302081332308,0.03916659227799027,0.1953973431830389,0.0015124787538626486,0.005765773528625162,0.009707369331162187,1.79459543256725e-05,1.2642547062305528e-05,0.7446465523412982
0.010760742187499998,11.712503137402674,0.0,1703.065130465922,0.1665878706855522,0.0037686930654737124,0.03907068781929011,0.19548384195736124,0.0015101901012153985,0.005761295513592846,0.00972307993690221,1.7884209626319822e-05,1.2624361523603939e-05,0.7446517030337092
0.010761474609374998,11.719636669271175,0.0,1704.1787473368045,0.16648647164739505,0.0037641445533741725,0.03897575421104729,0.19556952158093777,0.0015079002213695082,0.005756790331234504,0.009738672365691899,1.7823062454943742e-05,1.2605999982360286e-05,0.7446567876725991
0.010762207031249998,11.726740900824044,0.0,1705.2880966586015,0.16638561170204702,0.0037596556067728886,0.038881779287597236,0.19565439308235041,0.0015056092586439745,0.005752258504841265,0.009754147300588947,1.776250442252441e-05,1.258746575185552e-05,0.7446618069877194
0.010762939453124998,11.733816013364583,0.0,1706.3932036847687,0.16628528654542815,0.003755225300362168,0.03878875102867508,0.19573846734742142,0.001503317354768037,0.005747700550169941,0.009769505426509452,1.7702527266814903e-05,1.2568762097594653e-05,0.7446667617014149
0.010763671874999999,11.740862186772336,0.0,1707.4940934765934,0.16618549191817886,0.0037508527216487,0.038696657558347565,0.19582175512000657,0.0015010246489087593,0.00574311697551184,0.009784747430065374,1.764312285099854e-05,1.2549892234401447e-05,0.7446716525269859
0.010765136718749999,11.7548686058969,0.0,1709.6833003125653,0.1659874749319448,0.003742280813962409,0.03851530219506633,0.19598594744582115,0.0014964387258456678,0.0057338775992077885,0.009814875011651611,1.752604854456354e-05,1.2511676744436487e-05,0.7446812404797128
0.010766601562499999,11.768762328357989,0.0,1711.8560539788673,0.16579151686540983,0.003733928550468598,0.03833751390903228,0.19614714196290375,0.0014918512197494708,0.005724542368410339,0.00984454913142913,1.7411152510199717e-05,1.2472842215001682e-05,0.7446905888598346
0.010768066406249999,11.78254475922238,0.0,1714.0125501937791,0.16559758506473238,0.003725789095445243,0.03816320265794615,0.1963054196996766,0.0014872631545400198,0.005715115073376764,0.009873775194348768,1.7298375597950602e-05,1.2433414613227763e-05,0.7446997033310052
0.010769531249999999,11.796217282603653,0.0,1716.1529817765932,0.1654056475306884,0.0037178558042357283,0.03799228053198797,0.1964608595796469,0.0014826755162629954,0.005705599405337965,0.009902558623790206,1.7187660109896625e-05,1.2393419394965996e-05,0.7447085894557798
0.010770996093749999,11.809781261895736,0.0,1718.277538683724,0.16521567290451292,0.003710122219073589,0.03782466171901091,0.19661353846267943,0.0014780892540594568,0.005695998958985794,0.009930904856102176,1.7078949850840283e-05,1.2352881508439073e-05,0.7447172526952721
0.010772460937499999,11.823238040009446,0.0,1720.3864080450164,0.16502763045402846,0.0037025820649337093,0.03766026246933121,0.19676353118627998,0.0014735052811240964,0.005686317234898363,0.00995881933544769,1.6972190152123644e-05,1.2311825396962443e-05,0.744725698408975
0.010773925781249999,11.836588939612893,0.0,1722.479774200187,0.16484149006005977,0.0036952292454141707,0.03749900106019494,0.19691091060682353,0.0014689244756516658,0.0056765576419043826,0.00998630750893735,1.6867327876340488e-05,1.2270275001047065e-05,0.7447339318547318
0.010775390624999999,11.849835263373302,0.0,1724.557818735351,0.16465722220313106,0.0036880578386524455,0.03734079775999305,0.19705574764068315,0.001464347681770765,0.005666723499386711,0.010013374822035556,1.6764311408525815e-05,1.2228253760130554e-05,0.7447419581888411
0.010776855468749999,11.86297829420186,0.0,1726.620720519588,0.16447479795044306,0.003681062093279643,0.037185574792293966,0.19719811130519127,0.0014597757104647484,0.005656818039525959,0.010040026714225818,1.6663090637839986e-05,1.2185784614132398e-05,0.7447497824662942
0.010778320312499999,11.87601929549904,0.0,1728.6686557415007,0.16429418894312722,0.0036742364244159694,0.037033256299760384,0.19733806875939275,0.0014552093404789663,0.0056468444094848694,0.010066268614923568,1.656361693264564e-05,1.2142890004984932e-05,0.7447574096411296
0.010779785156249999,11.888959511402453,0.0,1730.7017979457303,0.1641153673837704,0.0036675754097106154,0.036883768308007193,0.1974756853445506,0.00145064931921421,0.0056368056735346395,0.010092105939624766,1.6465843111065035e-05,1.209959187825768e-05,0.7447648445668883
0.01078125,11.901800167034269,0.0,1732.7203180693907,0.1639383060242098,0.0036610737854284635,0.03673703868946027,0.19761102462434588,0.0014460963636056632,0.005626704815124168,0.01011754408627991,1.6369723408527348e-05,1.205591168496435e-05,0.7447720919971779
0.01078271484375,11.914542468750021,0.0,1734.724384478389,0.16376297815359167,0.00365472644258648,0.036592997127267254,0.19774414842474694,0.0014415511609872952,0.005616544738893133,0.01014258843188386,1.6275213443394726e-05,1.2011870383616903e-05,0.7447791565863198
0.0107841796875,11.927187604387493,0.0,1736.7141630035983,0.16358935758669008,0.0036485284231417984,0.03645157507930894,0.19787511687351042,0.001437014369941187,0.00560632827263067,0.010167244329272388,1.6182270181454848e-05,1.1967488442573421e-05,0.7447860428900782
0.01078564453125,11.939736743515084,0.0,1738.6898169768535,0.1634174186524829,0.003642474916233531,0.03631270574235708,0.1980039884392671,0.0014324866211316131,0.005596058169180348,0.010191517104116556,1.6090851899848946e-05,1.1922785842711132e-05,0.7447927553664748
0.010787109375,11.952191037680585,0.0,1740.6515072667455,0.1632471361829784,0.0036365612544803244,0.036176324016420465,0.19813081997018892,0.0014279685181236975,0.005585737108293163,0.010215412052107173,1.6000918150845056e-05,1.1877782080442976e-05,0.7447992983766545
0.01078857421875,11.96455162065879,0.0,1742.5993923141807,0.16307848550229123,0.0036307829103349124,0.03604236646931747,0.19825566673218134,0.0014234606381863712,0.005575367698429757,0.010238934436321144,1.591242972575338e-05,1.1832496171086603e-05,0.7448056761858276
0.0107900390625,11.976819608698593,0.0,1744.5336281676887,0.1629114424159614,0.0036251354924973635,0.03591077130151129,0.19837858244659315,0.0014189635330795426,0.0055649524785131785,0.010262089484762517,1.5825348619194966e-05,1.1786946652587252e-05,0.7448118929642625
0.01079150390625,11.988996100768734,0.0,1746.4543685184497,0.16274598320051248,0.003619614742388137,0.035781478311240775,0.19849961932742277,0.0014144777298253748,0.005554493919633799,0.01028488238807137,1.5739637993876245e-05,1.1741151589589526e-05,0.7448179527883215
0.01079296875,12.001082178802658,0.0,1748.3617647350209,0.16258208459324633,0.003614216530681884,0.03565442885997606,0.19861882811798545,0.0014100037314635407,0.0055439944267073734,0.010307318297393198,1.5655262145975295e-05,1.1695128577847202e-05,0.7448238596415517
0.01079443359375,12.013078907941896,0.0,1750.2559658977457,0.1624197237822677,0.0036089368539030868,0.03552956583822678,0.19873625812704318,0.0014055420177904556,0.005533456340088191,0.01032940232240298,1.5572186471215062e-05,1.1648894748958868e-05,0.7448296174158041
0.0107958984375,12.024987336777153,0.0,1752.137118832819,0.16225887839673803,0.0036037718310840327,0.03540683363172919,0.19885195726435972,0.0014010930460823775,0.005522881937138033,0.010351139529477157,1.5490377431674123e-05,1.1602466775411863e-05,0.7448352299123971
0.01079736328125,12.036808497588623,0.0,1754.0053681459995,0.16209952649734943,0.0035987177004859284,0.03528617808803266,0.1989659720756918,0.0013966572518025935,0.005512273433752811,0.010372534940007979,1.540980252336697e-05,1.1555860875915713e-05,0.7448407008432976
0.010798828125,12.048543406583569,0.0,1755.8608562559446,0.16194164656702112,0.0035937708163833525,0.03516754648350758,0.19907834777717923,0.0013922350492923722,0.005501632985847839,0.010393593528854385,1.5330430244614303e-05,1.1509092821005247e-05,0.744846033832336
0.01080029296875,12.0601930641318,0.0,1757.70372342716,0.1617852175018086,0.0035889276459125513,0.03505088749079316,0.1991891282891416,0.0013878268324460793,0.005490962690803264,0.010414320222924031,1.5252230065212623e-05,1.1462177938890798e-05,0.7448512324164375
0.0108017578125,12.071758454999348,0.0,1759.5341078025422,0.16163021860202503,0.0035841847659836786,0.03493615114670116,0.19929835626926037,0.0013834329753702975,0.005480264588870643,0.010434719899880967,1.5175172396405114e-05,1.1415131121531969e-05,0.7448563000468731
